State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
CT,9,5250,Windsor Locks School District,Hartford County,3
CT,9,5220,Windsor School District,Hartford County,3
CT,9,5280,Wolcott School District,New Haven County,9
CT,9,5310,Woodbridge School District,New Haven County,9
CT,9,5370,Woodstock School District,Windham County,15
DE,10,80,Appoquinimink School District,New Castle County,3
DE,10,1240,Brandywine School District,New Castle County,3
DE,10,180,Caesar Rodney School District,Kent County,1
DE,10,170,Cape Henlopen School District,Sussex County,5
DE,10,190,Capital School District,Kent County,1
DE,10,200,Christina School District,New Castle County,3
DE,10,230,Colonial School District,New Castle County,3
DE,10,270,Delmar School District,Sussex County,5
DE,10,680,Indian River School District,Sussex County,5
DE,10,790,Lake Forest School District,Kent County,1
DE,10,810,Laurel School District,Sussex County,5
